,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
172560,172561,B004P3J3JC,A1Y4LW3U3U73EP,L. Kunz,0,0,5,1970-01-01 00:00:01.351123200,"love it, great cup, great price","Of course it is not ""real"" Kona coffee. It says blend on the bag and description. We love this coffee and it makes a  good cup of Joe. It works wonderfully in our french press and makes a nice, fresh, coffee shop grade cup."
341171,341172,B003UH6PG8,A2MIP3AQVSF2SS,"Product Master ""PM""",0,0,5,1970-01-01 00:00:01.351123200,Dog seems pleased as punch,"I think she likes it!  Haven't tried any myself, but the ingredient list is impressive enough.  This is the good stuff, seriously."
392034,392035,B005GYBI1A,A7T5DWMB457BB,alliepal82,0,0,4,1970-01-01 00:00:01.351123200,Exactly what they say,"They sent exactly what was pictured in a little white box, everything arrived in time and I'm not enjoying different flavors of coffee! Thanks!"
208461,208462,B005CUU23S,A37UIFYX5G32W2,Cass,0,0,4,1970-01-01 00:00:01.351123200,Not sure how to feel,"So, my dog likes it. I'll just get that out there right away.<br />But, it's awkward to carry and can be messy (which I didn't think it would be) but since you have to sometimes give it a little encouragement to get anything to come out, sometimes it just decides ""Oh you want ALL of it!"" and I have a sticky snouted puppy.<br />And, she has since lost interest in it and prefers treats she can smell better."
69485,69486,B0007OPWUM,AZYFMG6D9GIK6,websterparish,0,0,5,1970-01-01 00:00:01.351123200,Wonderful Pipes,"I bought these licorice pipes for my dad who loves the black, old fashioned licorice.  I, personally, had never been a fan.  I tried one and was hooked.  They are really delicious.  I ended up keeping half the box for myself.  My husband loved them too."
324620,324621,B0015AWU7U,A11XAIFA10G7TS,"Holly K ""Book addict""",1,1,5,1970-01-01 00:00:01.351123200,Wonderful!,"I was standing in a hallway at my daughter's high school when one of the other parents handed me this sucker.  I loved it!  Within a couple of days, I went to the grocery store to buy a bag and they were out.  Drove to another grocery store and they were out.  Came home and ordered from Amazon (which I should have done from the beginning).<br /><br />These are basically melted Apple Jolly Ranchers coated in caramel.  Each one is oddly shaped due to the ingredients so they look a bit odd, but who cares when they taste this good?  The sweet and the tart mix together well for a wonderful flavor.  I also like them since they take a while to consume and when I am finished, I feel like I have satisfied my craving for sweets.<br /><br />I keep a couple in my purse now and have found myself handing them out to friends.  Most of whom have the same reaction I do --- great!"
280689,280690,B0043P1NUO,A130VGG4P4PW5J,"SirTaz ""Geniebugged""",0,0,5,1970-01-01 00:00:01.351123200,These are excellent and excellent $$$$ here at Amazon,This Old Dawg [Chihuahua] has been eating these for years [Bacon Strips as shown] and even with my teeth as old as they are - [16 yrs] I have no problem chewing these - The caramel squares are very good also - BUT not for me at my age.<br /><br />It is nice to see these under the *Amazon Subscribe and Save* - ordering now - Had gotten the 50oz at Big Box a while back but they run out so often -
439753,439754,B000REIU4C,A2UG92VI3IVYQN,"Michelle C. Spencer ""Praise the Lord""",0,0,5,1970-01-01 00:00:01.351123200,great for soup,Perfect in my clam chowder! The recipe called for it. I only wish that out was gluten free.  It thickened it and have it the perfect flavor.
324405,324406,B000FBQ54Y,A2XVOWD40JCFSZ,pngu,0,0,4,1970-01-01 00:00:01.351123200,yummy cookies!,We've ordered for them every month and only once the package inside the seal had a small hole and wasn't as fresh.
196653,196654,B008JKTTUA,A34XBAIFT02B60,travelinlight,0,0,1,1970-01-01 00:00:01.351123200,Should advertise coconut as an ingredient more prominently,"First, these should be called Mac - Coconut bars, as Coconut is the #2 ingredient and Mango is #3.  Second, lots of people don't like coconut.  I happen to be allergic to it.  Word to Amazon that if you want happy customers to make things like this more prominent.  Thanks."
196652,196653,B008JKTTUA,A1XV4W7JWX341C,Devereaux,0,0,5,1970-01-01 00:00:01.351123200,"Loved these gluten free healthy bars, saved $$ ordering on Amazon",These Kind Bars are so good and healthy & gluten free.  My daughter came across them and loves them for a quick snack between her hectic schedule of classes & work. Most times she won't have time to eat a full meal and these are such a great alternative to fast food.  I will order again & this time I'll get a few for moi! Really loved the coconut too..
57604,57605,B00503DOXW,A1Q98FHV5QJWC3,Ntropi,0,0,4,1970-01-01 00:00:01.351123200,Still getting used to gluten-free foods,"I am new to the gluten-free world and am still exploring my options. These are certainly a good choice if you like blueberry and lemon flavors because that is exactly what they taste like. They are a soft cookie. I have nothing bad to say about them. From what I've tried on the gluten-free market, these are among the better choices. My friend's 6 year old really liked them so I gave her a box."
196528,196529,B002JA06Z8,A3ESIUM1JTR7KK,Ed Martinez,0,0,5,1970-01-01 00:00:01.351123200,These fresh berries are truly MIRACULOUS!!!,"I have ordered from Ethans on three separate occasions and I couldn't be happier. The berries have always arrived fresh and exactly on the day I chose. The ""sweet"" effect usually last a good 40 minutes and it's a blast. IT TRULY WORKS! All of my family and friends have been absolutely amazed by it. Don't hesitate to try these, you will not regret it!"
526914,526915,B009GAJ5QK,A1KRAZE3FLGA1G,KJPollard,0,0,5,1970-01-01 00:00:01.351123200,"Good quality, fast delivery","I bought these to make homemade vanilla.  The quality of beans was very good.  Very ""meaty"" and full of beans.  It was also received very quickly and they were well packaged in a vacuum sealed package.  Would buy from this seller again."
196504,196505,B003L7JO9C,A1EDO00W3VH2X5,T. Wavering,0,0,5,1970-01-01 00:00:01.351123200,Great tasting,"This is awesome salt. I buy it over and over as I just love the maltiness flavor. If you are a fan of salt and vinegar, then this is the salt for you."
280441,280442,B005OVPKCI,A1CHOKV10NEI8X,"E. M. Van Court ""Van""",0,0,3,1970-01-01 00:00:01.351123200,"Bland, but OK","Quaker Oatmeal squares are a little on the bland side, but OK.  Most Quaker dry cereals are a bit on the bland side for my taste, and have a dull texture.  In this one, the cinnamon gives it a little more flavor than others, but it still has a texture that I don't find appealing.<br /><br />E.M. Van Court"
41835,41836,B003GBCAV2,A360QC0UK1LO3,judy,0,0,5,1970-01-01 00:00:01.351123200,Great snack for no carb dieters,This is a great snack for the no carb dieter who miss crunchies like potato chips.  Very satisfying and tastey!
541011,541012,B002VM8E5S,AK43Y4WT6FFR3,"Bill Fleming ""billfleming1""",0,0,1,1970-01-01 00:00:01.351123200,Broken in a million pieces,"Chips were broken into small pieces. Problem isn't amazon's, it's Stacy's. Stacy (or amazon) needs to pack the original box of six better, the bags move around too much. There was room for at least two more bags in the box.<br />Amazon packed the Stacy's box in their box very tight and good.<br /><br />I tried to complain to Stacy, they make it very hard, no luck.<br />Chips taste great though, maybe I'll pour them in a bowl with milk for breakfast."
558197,558198,B0029JEKAG,A3N3VPF83K3ITR,A. Lee,0,0,3,1970-01-01 00:00:01.351123200,These are our house hold favorites,"These are our house hold favorites. We buy them by the ton and give some to delivery people, bus drivers and taxi drivers. Nobody doesn't like them."
194113,194114,B003J9HAU2,A23WYVBCNE75X1,No Apologies,0,0,3,1970-01-01 00:00:01.351123200,it's alright,My kitten prefers Kitten Chow or Iams.  He leaves it in his bowl unlike other brands I have purchased in the past.
358045,358046,B0032CJPOK,A1KG2FZQW58S2F,Julianna Grubbs,0,0,4,1970-01-01 00:00:01.351123200,"It's not Mother's milk, but it's great formula!","After going back to work full-time, I really struggled with keeping up with nursing my baby full-time. I just could not meet the quota that baby wanted to consume through pumping, no matter how often I pumped, what supplements I took, what diet I had, etc. I started using the Enfamil samples they sent me in the mail before I had my baby. First of all, I was kinda disgusted with how yucky it smelled. Baby didn't seem to like it either and spit up most of it after drinking it. We went to try their formula for babies who are gassy and as I was waiting for it to warm up I read the ingredient label and was shocked to see that the very first ingredient was corn syrup solids. Really??? In infant formula? I know it needs to contain sugar but come on!<br />So that started me on a research binge and I found that all formulas have to have some sort of sugar in them, but the kind of sugar is what matters. Moms make lactose and glucose (although in smaller amounts than lactose) and there is also fructose and sucrose. Fructose is what they make from corn (AKA HFCS), and sucrose is what they use in artificial sweeteners. I voted primarily for lactose and glucose, but found that a lot of formulas focused on fructose and sucrose, and if they had glucose it was from brown rice (this was during the scare that rice had arsenic in it).<br />FINALLY I found Earth's Best. I was impressed that not only did it have lactose and glucose but glucose was the 4TH ingredient instead of the first or second. This was the most important point to me in purchasing, but even more important -was baby going to like it? When I mixed it the first time it didn't have a sour odor to it, and it smelled like milk (granted, as all formula, it smells after it sits for a while). It even looked like milk (hooray) AND baby gobbled it right up. ALL OF IT. She loves the stuff! Best part is there are no problems with transitioning from breast to bottle, so now she is supplemented with the formula after her fill of breast-milk when I'm home. She even gets excited to drink it!<br />I think there's something everyone needs to keep in mind. We don't live in a `clean' society any more. Everything has toxins and chemicals, you have to choose the lesser of two evils. Everything is bad in excess: sunshine can give you cancer, tap water can give you cavities and diseases and raw fruits and veggies can give you pesticides. Even air is bad for you, depending on where you live. So I say, do the best with what you have and don't let yourself get too carried away with all the hype about harmful stuff. In the end, I feel I made the right choice for my baby and chose the next best thing to breast-milk that I could find that was relatively affordable and easy to obtain."
